구,법정동,공원명,공원구분,소재지지번주소,위도,경도,공원면적,공원면적분류
마포구,도화동,도화소어린이공원,어린이공원,서울특별시 마포구 도화동 540,37.54105304,126.9453601,1646,2400
마포구,도화동,삼개어린이공원,어린이공원,서울특별시 마포구 도화동 555-1,37.5403567,126.9450757,3029,9000000
마포구,동교동,윗잔다리어린이공원,어린이공원,서울특별시 마포구 동교동 168-1,37.55701339,126.9256684,3251,9000000
마포구,동교동,동교어린이공원,어린이공원,서울특별시 마포구 동교동 197-17,37.56009279,126.923451,978,1183
마포구,마포동,마포어린이공원,어린이공원,서울특별시 마포구 마포동 350-5,37.53580318,126.943667,2030,2400
마포구,망원동,한마음어린이공원,어린이공원,서울특별시 마포구 망원동 381-1,37.55468912,126.9080121,770,1183
마포구,망원동,옹달샘어린이공원,어린이공원,서울특별시 마포구 망원동 408-3,37.55500483,126.9022128,1134,1183
마포구,망원동,두리어린이공원,어린이공원,서울특별시 마포구 망원동 436-1,37.56024928,126.901287,1007,1183
마포구,망원동,망원어린이공원,어린이공원,서울특별시 마포구 망원동 458-64,37.55213189,126.9043033,2862,9000000
마포구,망원동,망원새싹어린이공원,어린이공원,서울특별시 마포구 망원동 509-1,37.5590703,126.8985313,559,766
마포구,상수동,상수소공원,소공원,서울특별시 마포구 상수동 399,37.54592614,126.9271626,1413,2400
마포구,상수동,상수나루소공원,소공원,서울특별시 마포구 상수동 402-2,37.54610993,126.926336,1359,2400
마포구,상수동,와우어린이공원,어린이공원,서울특별시 마포구 상수동 72-7,37.5488291,126.9253557,2924,9000000
마포구,상암동,휴암어린이공원,어린이공원,서울특별시 마포구 상암동 14-5,37.57713632,126.8956617,921,1183
마포구,상암동,구룡공원,근린공원,서울특별시 마포구 상암동 1583,37.58279067,126.8837129,14287,9000000
마포구,상암동,가온문화공원,문화공원,서울특별시 마포구 상암동 1594,37.58182728,126.8876106,4631,9000000
마포구,상암동,물빛문화공원,문화공원,"서울특별시 마포구 상암동 1608,1609",37.5800503,126.8931619,5827,9000000
마포구,상암동,DMC문화공원,문화공원,서울특별시 마포구 상암동 1611,37.57808727,126.8922448,3829,9000000
마포구,상암동,산사나무소공원,소공원,서울특별시 마포구 상암동 1618-1,37.57526845,126.8962649,714,766
마포구,상암동,새누리어린이공원,어린이공원,서울특별시 마포구 상암동 1619,37.5755028,126.8982259,2897,9000000
마포구,상암동,매봉산공원,근린공원,서울특별시 마포구 상암동 1631,37.57380715,126.8955799,13137,9000000
마포구,상암동,부엉바위어린이공원,어린이공원,서울특별시 마포구 상암동 1636,37.57539451,126.8924723,1511,2400
마포구,상암동,물치어린이공원,어린이공원,서울특별시 마포구 상암동 1656,37.57769446,126.8879211,1522,2400
마포구,상암동,귀리어린이공원,어린이공원,서울특별시 마포구 상암동 1681,37.58147347,126.8807138,1504,2400
마포구,상암동,부엉이공원,근린공원,서울특별시 마포구 상암동 1735,37.58478822,126.8830892,17640,9000000
마포구,상암동,목련어린이공원,어린이공원,서울특별시 마포구 상암동 1742,37.58737997,126.880225,1501,2400
마포구,상암동,산수유어린이공원,어린이공원,서울특별시 마포구 상암동 1744,37.58548527,126.8790079,2011,2400
마포구,상암동,산딸나무어린이공원,어린이공원,서울특별시 마포구 상암동 1753,37.58354681,126.8779273,1499,2400
마포구,상암동,휴암문화공원,문화공원,서울특별시 마포구 상암동 670,37.58479973,126.8781707,5285,9000000
마포구,상암동,상암공원,근린공원,서울특별시 마포구 상암동 산26-39,37.57869575,126.8832645,161153,9000000
마포구,서교동,홍익문화공원,문화공원,서울특별시 마포구 서교동 359,37.55218645,126.9229874,2230,2400
마포구,서교동,서교어린이공원,어린이공원,서울특별시 마포구 서교동 391-1,37.55201866,126.9154751,1761,2400
마포구,서교동,잔다리어린이공원,어린이공원,서울특별시 마포구 서교동 479-1,37.55452353,126.9125302,774,1183
마포구,서교동,합정어린이공원,어린이공원,서울특별시 마포구 서교동 489,37.55167282,126.9131375,3005,9000000
마포구,성산동,다솜어린이공원,어린이공원,서울특별시 마포구 성산동 113-2,37.56227267,126.9154965,975,1183
마포구,성산동,성황당어린이공원,어린이공원,서울특별시 마포구 성산동 147-5,37.56903631,126.9073275,1367,2400
마포구,성산동,성사천어린이공원,어린이공원,서울특별시 마포구 성산동 199-11,37.56537336,126.904868,166,766
마포구,성산동,샛터공원,근린공원,서울특별시 마포구 성산동 200-326,37.56619645,126.9061803,31100,9000000
마포구,성산동,쌍둥이어린이공원,어린이공원,서울특별시 마포구 성산동 200-335,37.56574222,126.906753,905,1183
마포구,성산동,큰길어린이공원,어린이공원,서울특별시 마포구 성산동 200-50,37.5677923,126.9082399,942,1183
마포구,성산동,외주목어린이공원,어린이공원,서울특별시 마포구 성산동 587-18,37.56275294,126.9079624,263,766
마포구,성산동,뒤뜰어린이공원,어린이공원,서울특별시 마포구 성산동 588-8,37.5631711,126.9093373,530,766
마포구,성산동,성메어린이공원,어린이공원,서울특별시 마포구 성산동 667-1,37.568099,126.9148347,640,766
마포구,성산동,성산공원,근린공원,서울특별시 마포구 성산동 산11-1 등 38필지,37.56221214,126.9098945,103962,9000000
마포구,신공덕동,만리재소공원,소공원,서울특별시 마포구 신공덕동 176,37.54443844,126.9552255,883,1183
마포구,신수동,복자기소공원,소공원,서울특별시 마포구 신수동 460,37.54588527,126.9366011,707,766
마포구,신수동,신수어린이공원,어린이공원,서울특별시 마포구 신수동 95-5,37.55036595,126.933878,3792,9000000
마포구,신정동,밤섬문화공원,문화공원,서울특별시 마포구 신정동 76-1,37.54278384,126.9318693,1638,2400
마포구,아현동,쌍룡산공원,근린공원,서울특별시 마포구 아현동 768,37.55292847,126.9503878,5791,9000000
마포구,아현동,쌍룡산어린이공원,어린이공원,서울특별시 마포구 아현동 769,37.55217269,126.9505115,5911,9000000
마포구,아현동,아현초록소공원,소공원,서울특별시 마포구 아현동 776,37.55438916,126.9532078,1035,1183
마포구,아현동,아현새싹소공원,소공원,서울특별시 마포구 아현동 786,37.55184681,126.9544092,613,766
마포구,아현동,애오개도담어린이공원,어린이공원,서울특별시 마포구 아현동 800-6,37.55343297,126.9585293,3212,9000000
마포구,아현동,애오개어린이공원,어린이공원,서울특별시 마포구 아현동 802번지,37.55535345,126.9586724,1424,2400
마포구,연남동,은행나무어린이공원,어린이공원,서울특별시 마포구 연남동 250-1,37.56463357,126.9224123,994,1183
마포구,연남동,느티나무어린이공원,어린이공원,서울특별시 마포구 연남동 563-5,37.55950896,126.918717,993,1183
마포구,용강동,용강나루소공원,소공원,서울특별시 마포구 용강동 506,37.54186341,126.9422708,1088,1183
마포구,용강동,용강소공원,소공원,서울특별시 마포구 용강동 507,37.5430262,126.9403081,951,1183
마포구,용강동,토정어린이공원,어린이공원,서울특별시 마포구 용강동 63-2,37.54055807,126.9434095,2631,9000000
마포구,중동,중동어린이공원,어린이공원,서울특별시 마포구 중동 228,37.56846133,126.9104375,377,766
마포구,중동,중동소어린이공원,어린이공원,서울특별시 마포구 중동 36-27,37.57067965,126.9067262,779,1183
마포구,중동,샘터어린이공원,어린이공원,서울특별시 마포구 중동 36-34,37.56989403,126.9067487,123,766
마포구,중동,개나리어린이공원,어린이공원,서울특별시 마포구 중동 40-5,37.56991844,126.9091824,1481,2400
마포구,창전동,서강나루문화공원,문화공원,서울특별시 마포구 창전동 165-5,37.54524977,126.9310765,2429,9000000
마포구,창전동,광흥창어린이공원,어린이공원,서울특별시 마포구 창전동 26-1,37.54950961,126.9308459,1353,2400
마포구,창전동,와우공원,근린공원,서울특별시 마포구 창전동 3-231 등 59필지,37.55234004,126.9289835,73590,9000000
마포구,창전동,창전어린이공원,어린이공원,서울특별시 마포구 창전동 35-28,37.55016114,126.9291617,1185,2400
마포구,합정동,양화진역사공원,역사공원,서울특별시 마포구 합정동 139-21,37.54554595,126.9112007,4804,9000000
마포구,합정동,외국인묘지공원,묘지공원,서울특별시 마포구 합정동 145-3 등 10필지,37.54652436,126.9117749,13224,9000000
마포구,합정동,양화어린이공원,어린이공원,서울특별시 마포구 합정동 394-1,37.55035014,126.9084488,1388,2400
마포구,현석동,현석어린이공원,어린이공원,서울특별시 마포구 현석동 1-5,37.54434205,126.9333252,1622,2400
마포구,현석동,현석소공원,소공원,서울특별시 마포구 현석동 225-2,37.54298295,126.9344923,6038,9000000
서대문구,남가좌동,남가좌동어린이공원,어린이공원,서울특별시 서대문구 남가좌동 224-114,37.57760952,126.9178882,4144,9000000
서대문구,남가좌동,연남어린이공원,어린이공원,서울특별시 서대문구 남가좌동 326-8,37.578165,126.925305,991,1183
서대문구,남가좌동,남이마을어린이공원,어린이공원,서울특별시 서대문구 남가좌동 368,37.579028,126.919623,1397,2400
서대문구,남가좌동,가좌어린이공원,어린이공원,서울특별시 서대문구 남가좌동 376-4,37.57586791,126.9205476,1665,2400
서대문구,남가좌동,개나리어린이공원,어린이공원,서울특별시 서대문구 남가좌동 377-3,37.57778288,126.9177748,1653,2400
서대문구,남가좌동,솟대어린이공원,어린이공원,서울특별시 서대문구 남가좌동 379-3,37.572759,126.912994,1474,2400
서대문구,남가좌동,한울소공원,소공원,서울특별시 서대문구 남가좌동 382-5,37.57089843,126.9165627,1006,1183
서대문구,남가좌동,모래내어린이공원,어린이공원,서울특별시 서대문구 남가좌동 383-2,37.57202956,126.913955,1766,2400
서대문구,남가좌동,가재울어린이공원,어린이공원,서울특별시 서대문구 남가좌동 385-2,37.57331723,126.9192627,9508,9000000
서대문구,남가좌동,남가좌동소공원,소공원,서울특별시 서대문구 남가좌동 388-7,37.58077778,126.9197414,402,766
서대문구,대현동,대현문화공원,문화공원,서울특별시 서대문구 대현동 146,37.557667,126.945455,3063,9000000
서대문구,북가좌동,신가어린이공원,어린이공원,서울특별시 서대문구 북가좌동 318-1,37.580122,126.9083536,993,1183
서대문구,북가좌동,해담는어린이공원,어린이공원,서울특별시 서대문구 북가좌동 325-20,37.58239064,126.9104505,793,1183
서대문구,북가좌동,거꾸로어린이공원,어린이공원,서울특별시 서대문구 북가좌동 338-21,37.585332,126.913284,1125,1183
서대문구,북가좌동,은가어린이공원,어린이공원,서울특별시 서대문구 북가좌동 3-39,37.582687,126.919472,1312,2400
서대문구,북가좌동,북가좌정원지구어린이공원,어린이공원,서울특별시 서대문구 북가좌동 459-1,37.579749,126.916819,1869,2400
서대문구,북가좌동,나비울어린이공원,어린이공원,서울특별시 서대문구 북가좌동 475,37.574799,126.909632,6757,9000000
서대문구,북가좌동,중앙근린공원,근린공원,서울특별시 서대문구 북가좌동 480,37.575022,126.913255,15466,9000000
서대문구,북아현동,아현역소공원,소공원,서울특별시 서대문구 북아현동 136-3,37.55768632,126.9559516,563,766
서대문구,북아현동,한성어린이공원,어린이공원,서울특별시 서대문구 북아현동 147-48,37.55900376,126.955252,2240,2400
서대문구,북아현동,복주산근린공원,근린공원,서울특별시 서대문구 북아현동 176-25,37.56181347,126.9551252,11430,9000000
서대문구,북아현동,명수어린이공원,어린이공원,서울특별시 서대문구 북아현동 210-24,37.560086,126.950691,2269,2400
서대문구,북아현동,너른바위어린이공원,어린이공원,서울특별시 서대문구 북아현동 216-37,37.55832008,126.9522503,2592,9000000
서대문구,북아현동,북아현어린이공원,어린이공원,서울특별시 서대문구 북아현동 216-59,37.55849107,126.9517607,2357,2400
서대문구,연희동,동구물어린이공원,어린이공원,서울특별시 서대문구 연희동 109-2,37.571323,126.928045,275,766
서대문구,연희동,궁뜰어린이공원,어린이공원,서울특별시 서대문구 연희동 123-5,37.568975,126.930386,983,1183
서대문구,연희동,다람쥐어린이공원,어린이공원,서울특별시 서대문구 연희동 151-49,37.576037,126.934403,595,766
서대문구,연희동,연희어린이공원,어린이공원,서울특별시 서대문구 연희동 446-182,37.567723,126.921481,661,766
서대문구,연희동,연서어린이공원,어린이공원,서울특별시 서대문구 연희동 519-7,37.572082,126.923258,1582,2400
서대문구,연희동,연희푸르지오어린이공원,어린이공원,서울특별시 서대문구 연희동 717-50,37.57668706,126.9300362,2053,2400
서대문구,연희동,대궐재어린이공원,어린이공원,서울특별시 서대문구 연희동 73-8,37.574059,126.937078,971,1183
서대문구,연희동,궁말어린이공원,어린이공원,서울특별시 서대문구 연희동 86-3,37.571041,126.933593,886,1183
서대문구,연희동,궁동근린공원,근린공원,서울특별시 서대문구 연희동 산118-1,37.5687539,126.9195783,126026,9000000
서대문구,영천동,독립문어린이공원,어린이공원,서울특별시 서대문구 영천동 263,37.571549,126.960378,2600,9000000
서대문구,창천동,바람산어린이공원,어린이공원,서울특별시 서대문구 창천동 4-54,37.558263,126.940192,627,766
서대문구,창천동,창천근린공원,근린공원,서울특별시 서대문구 창천동 4-55,37.557916,126.940528,6322,9000000
서대문구,창천동,창천문화공원,문화공원,서울특별시 서대문구 창천동 57-18,37.5568595,126.935161,2326,2400
서대문구,합동,기차길옆소공원,소공원,서울특별시 서대문구 합동 118-1,37.561914,126.965897,381,766
서대문구,현저동,독립근린공원,근린공원,서울특별시 서대문구 현저동 101,37.57460779,126.9556111,113021,9000000
서대문구,홍은동,홍남어린이공원,어린이공원,서울특별시 서대문구 홍은동 405-3,37.57799976,126.9291972,970,1183
서대문구,홍은동,홍연어린이공원,어린이공원,서울특별시 서대문구 홍은동 408-4,37.580074,126.926801,965,1183
서대문구,홍은동,백련어린이공원,어린이공원,서울특별시 서대문구 홍은동 421-1,37.582234,126.9240153,985,1183
서대문구,홍은동,하늘소공원,소공원,서울특별시 서대문구 홍은동 445-3,37.59385753,126.942133,1375,2400
서대문구,홍은동,실락어린이공원,어린이공원,서울특별시 서대문구 홍은동 455-4,37.594473,126.943334,17452,9000000
서대문구,홍은동,홍은동어린이공원,어린이공원,서울특별시 서대문구 홍은동 8-158,37.601593,126.950296,1552,2400
서대문구,홍은동,백련근린공원,근린공원,서울특별시 서대문구 홍은동 산11-313,37.5906206,126.9333684,993724,9000000
서대문구,홍은동,홍은3소공원,소공원,서울특별시 서대문구 홍은동 산1-549,37.599599,126.943412,747,766
서대문구,홍제동,모랫재어린이공원,어린이공원,서울특별시 서대문구 홍제동 156-363,37.582955,126.944622,529,766
서대문구,홍제동,문화촌어린이공원,어린이공원,서울특별시 서대문구 홍제동 277-82,37.595074,126.947351,1500,2400
서대문구,홍제동,문화소공원,소공원,서울특별시 서대문구 홍제동 280-2,37.594545,126.948792,1456,2400
서대문구,홍제동,불천어린이공원,어린이공원,서울특별시 서대문구 홍제동 287-121,37.59743951,126.948142,2006,2400
서대문구,홍제동,상암곡어린이공원,어린이공원,서울특별시 서대문구 홍제동 322-72,37.582828,126.942227,294,766
서대문구,홍제동,무궁화소공원,소공원,서울특별시 서대문구 홍제동 451-1,37.58489844,126.9401841,672,766
서대문구,홍제동,홍제근린공원,근린공원,서울특별시 서대문구 홍제동 454-2,37.594742,126.952997,9888,9000000
서대문구,홍제동,아름다운소공원,소공원,서울특별시 서대문구 홍제동 469-1,37.58479825,126.9473735,441,766
성동구,금호동2가,금옥,소공원,서울특별시 성동구 금호동2가 1213,37.55306047,127.0214356,1230,2400
성동구,금호동2가,금동,어린이공원,서울특별시 성동구 금호동2가 1218,37.54942229,127.0256915,2591,9000000
성동구,금호동3가,금호,근린공원,서울특별시 성동구 금호동3가 1266,37.54904117,127.0190199,13467,9000000
성동구,금호동3가,금남,소공원,서울특별시 성동구 금호동3가 701,37.55054813,127.0213924,834,1183
성동구,금호동4가,푸른,어린이공원,서울특별시 성동구 금호동4가 235-3,37.54733277,127.0235968,1681,2400
성동구,금호동4가,달맞이,근린공원,서울특별시 성동구 금호동4가 산 27,37.5433496,127.0193024,63411,9000000
성동구,마장동,마장,어린이공원,서울특별시 성동구 마장동 399-102,37.56233458,127.0415003,911,1183
성동구,마장동,서마장,어린이공원,서울특별시 성동구 마장동 450-67,37.57152303,127.0374347,350,766
성동구,마장동,동마장,어린이공원,서울특별시 성동구 마장동 780-1,37.56622804,127.0456969,1090,1183
성동구,마장동,보람,어린이공원,서울특별시 성동구 마장동 827,37.56613727,127.0381819,823,1183
성동구,사근동,사근,어린이공원,서울특별시 성동구 사근동 291-10,37.563417,127.047606,496,766
성동구,상왕십리동,뉴타운2구역,기타,서울특별시 성동구 상왕십리동 811-3,37.56782502,127.0250536,2517,9000000
성동구,상왕십리동,견우,어린이공원,서울특별시 성동구 상왕십리동 816-3,37.5665905,127.0240825,1500,2400
성동구,성수동1가,성원,어린이공원,서울특별시 성동구 성수동1가 13-21,37.55011556,127.0499031,982,1183
성동구,성수동1가,동부,소공원,서울특별시 성동구 성수동1가 656-1735,37.54524583,127.0474356,251,766
성동구,성수동1가,상원,어린이공원,서울특별시 성동구 성수동1가 715-1,37.54753298,127.0483982,2636,9000000
성동구,성수동1가,트리마제,소공원,서울특별시 성동구 성수동1가 718,37.53923821,127.0446715,2762,9000000
성동구,성수동2가,성삼,어린이공원,서울특별시 성동구 성수동2가 273-11,37.54195313,127.0606155,1812,2400
성동구,성수동2가,청송,소공원,서울특별시 성동구 성수동2가 277-23,37.54599593,127.0587894,798,1183
성동구,성수동2가,아남,어린이공원,서울특별시 성동구 성수동2가 280-12,37.54732598,127.0646691,984,1183
성동구,성수동2가,향림,소공원,서울특별시 성동구 성수동2가 289-28,37.54703666,127.0533154,987,1183
성동구,성수동2가,성수,근린공원,서울특별시 성동구 성수동2가 302-25,37.54477086,127.0518411,5197,9000000
성동구,성수동2가,은행나무터,어린이공원,서울특별시 성동구 성수동2가 316-9,37.54369439,127.0537509,675,766
성동구,성수동2가,열림,어린이공원,서울특별시 성동구 성수동2가 327-3,37.53962218,127.056782,198,766
성동구,성수동2가,무지개,어린이공원,서울특별시 성동구 성수동2가 844,37.54157394,127.0534386,2143,2400
성동구,송정동,장미,소공원,서울특별시 성동구 송정동 107,37.5522684,127.0694222,485,766
성동구,송정동,송정,어린이공원,서울특별시 성동구 송정동 90-4,37.55519167,127.0703837,236,766
성동구,옥수동,매봉,소공원,서울특별시 성동구 옥수동 561-1,37.54729549,127.0121475,2006,2400
성동구,옥수동,옥정,소공원,서울특별시 성동구 옥수동 562-1,37.5458337,127.0153489,711,766
성동구,용답동,용답휴식,근린공원,서울특별시 성동구 용답동 128-3,37.56999106,127.0468202,6046,9000000
성동구,응봉동,응삼,어린이공원,서울특별시 성동구 응봉동 15-1,37.55433983,127.0348842,1646,2400
성동구,응봉동,응봉새말,어린이공원,서울특별시 성동구 응봉동 228-23,37.551699,127.035857,311,766
성동구,응봉동,응봉개나리,어린이공원,서울특별시 성동구 응봉동 270,37.54866971,127.0318722,462,766
성동구,하왕십리동,왕십리 KCC스위첸,소공원,서울특별시 성동구 하왕십리동 1002-1,37.56067856,127.0268748,1514,2400
성동구,하왕십리동,미소,어린이공원,서울특별시 성동구 하왕십리동 1055,37.56051006,127.0235037,3411,9000000
성동구,하왕십리동,뉴타운1구역,기타,서울특별시 성동구 하왕십리동 1066-1,37.56782502,127.0250536,2452,9000000
성동구,하왕십리동,청계꿈나무,어린이공원,서울특별시 성동구 하왕십리동 1068,37.56781934,127.0278905,1705,2400
성동구,하왕십리동,꽃재,어린이공원,서울특별시 성동구 하왕십리동 1069,37.56781934,127.0278897,2810,9000000
성동구,하왕십리동,직녀,어린이공원,서울특별시 성동구 하왕십리동 1070-5,37.5667467,127.0278177,1500,2400
성동구,하왕십리동,하왕1-5구역,소공원,서울특별시 성동구 하왕십리동 1071-2,37.56007539,127.0241246,1451,2400
성동구,하왕십리동,무학봉,근린공원,서울특별시 성동구 하왕십리동 890-243,37.56123125,127.0259523,28843,9000000
성동구,행당동,행당4구역,소공원,서울특별시 성동구 행당동 323-24,37.5555693,127.0320798,1235,2400
성동구,행당동,도장골,소공원,서울특별시 성동구 행당동 346-2,37.55480888,127.0273997,678,766
성동구,행당동,논골새싹,어린이공원,서울특별시 성동구 행당동 347-2,37.55751131,127.0250458,2837,9000000
성동구,행당동,살구골,어린이공원,서울특별시 성동구 행당동 376-3,37.55573009,127.0335764,1573,2400
성동구,행당동,전관원,어린이공원,서울특별시 성동구 행당동 90-2,37.55467447,127.0404902,4760,9000000
성동구,홍익동,도선,어린이공원,서울특별시 성동구 홍익동 370,37.56550468,127.031418,2332,2400
성북구,길음동,솔향기,어린이공원,서울특별시 성북구 길음동 1190,37.608108,127.021295,4031,9000000
성북구,길음동,길음2구역,근린공원,서울특별시 성북구 길음동 1284,37.60504961,127.022011,5207,9000000
성북구,길음동,아름,어린이공원,서울특별시 성북구 길음동 1284-1,37.607521,127.018009,2167,2400
성북구,길음동,행복한,소공원,서울특별시 성북구 길음동 1284-13,37.607521,127.018009,1173,1183
성북구,길음동,늘푸른,어린이공원,서울특별시 성북구 길음동 1284-14,37.607521,127.018009,1580,2400
성북구,길음동,두레,소공원,서울특별시 성북구 길음동 1284-8,37.607521,127.018009,287,766
성북구,길음동,길섶,소공원,서울특별시 성북구 길음동 1285-10,37.609589,127.018679,383,766
성북구,길음동,길음골,소공원,서울특별시 성북구 길음동 1285-9,37.609589,127.018679,1244,2400
성북구,길음동,맑은소리,소공원,서울특별시 성북구 길음동 499,37.6108385,127.0245875,2549,9000000
성북구,길음동,해맑은,어린이공원,서울특별시 성북구 길음동 591-17,37.608493,127.020925,2089,2400
성북구,돈암동,새소리,어린이공원,서울특별시 성북구 돈암동 626-2,37.600751,127.025382,1371,2400
성북구,돈암동,되너미,소공원,서울특별시 성북구 돈암동 644-1,37.586644,127.012756,1069,1183
성북구,돈암동,성북,근린공원,서울특별시 성북구 돈암동 86-4,37.600528,127.023636,69676,9000000
성북구,돈암동,개운산,근린공원,서울특별시 성북구 돈암동 산3-15,37.59741206,127.0257184,208618,9000000
성북구,보문동3가,동망봉,어린이공원,서울특별시 성북구 보문동3가 229-1,37.5838591,127.017073,6730,9000000
성북구,보문동6가,자주바위,어린이공원,서울특별시 성북구 보문동6가 458-3,37.58287149,127.0178925,1519,2400
성북구,보문동6가,숭인,근린공원,서울특별시 성북구 보문동6가 458-4,37.58287149,127.0178925,5332,9000000
성북구,보문동7가,꿈나라,어린이공원,서울특별시 성북구 보문동7가 108-2,37.580024,127.023018,1564,2400
성북구,삼선동1가,삼선,어린이공원,서울특별시 성북구 삼선동1가 303,37.58323585,127.01039,10957,9000000
성북구,삼선동3가,돌마루,소공원,서울특별시 성북구 삼선동3가 116-1,37.5880187,127.012142,877,1183
성북구,상월곡동,햇살,어린이공원,서울특별시 성북구 상월곡동 97-37,37.605878,127.048602,300,766
성북구,상월곡동,향기,어린이공원,서울특별시 성북구 상월곡동 산1-1,37.60920187,127.045461,1000,1183
성북구,석관동,샛별,어린이공원,서울특별시 성북구 석관동 168-86,37.614016,127.064186,1638,2400
성북구,석관동,화랑,어린이공원,서울특별시 성북구 석관동 407-6,37.608453,127.054559,2213,2400
성북구,석관동,돌이음,소공원,서울특별시 성북구 석관동 410-3,37.6093012,127.052577,1103,1183
성북구,석관동,도란도란,소공원,서울특별시 성북구 석관동 410-4,37.6093807,127.026312,426,766
성북구,석관동,청량,근린공원,서울특별시 성북구 석관동 산1-5,37.604661,127.056385,329290,9000000
성북구,석관동,돌뫼,어린이공원,서울특별시 성북구 석관동 산1-77,37.605054,127.052698,350,766
성북구,성북동,북악산,근린공원,서울특별시 성북구 성북동 산 25-52,37.5931371,126.9871874,87616,9000000
성북구,성북동,삼청,근린공원,서울특별시 성북구 성북동 산25-52,37.5931371,126.9871874,73,766
성북구,안암동2가,범바위,어린이공원,서울특별시 성북구 안암동2가 140-3,37.585257,127.021534,1514,2400
성북구,장위동,동방,어린이공원,서울특별시 성북구 장위동 219-223,37.616598,127.043486,982,1183
성북구,장위동,상길례,문화공원,서울특별시 성북구 장위동 289-29,37.6196908,127.0431887,4090,9000000
성북구,장위동,맑은숲,어린이공원,서울특별시 성북구 장위동 317-1,37.62144056,127.0463288,1601,2400
성북구,정릉동,정릉동,근린공원,서울특별시 성북구 정릉동 1021-2,37.61846189,127.0045308,5779,9000000
성북구,정릉동,꿈빛,소공원,서울특별시 성북구 정릉동 1039,37.586644,127.012756,719,766
성북구,정릉동,별빛누리,소공원,서울특별시 성북구 정릉동 1053-2,37.612095,126.985863,949,1183
성북구,정릉동,한울,어린이공원,서울특별시 성북구 정릉동 169-6,37.605709,127.013686,2675,9000000
성북구,정릉동,솔숲,어린이공원,서울특별시 성북구 정릉동 170-10,37.604746,127.014971,2922,9000000
종로구,정릉동,북한산,근린공원,서울특별시 성북구 정릉동 산12-1,37.62301953,127.0060971,93472,9000000
성북구,종암동,종암,어린이공원,서울특별시 성북구 종암동 104-6,37.600081,127.037198,1514,2400
성북구,종암동,고암,어린이공원,서울특별시 성북구 종암동 133-5,37.599243,127.031027,1449,2400
성북구,종암동,벌집,어린이공원,서울특별시 성북구 종암동 134-3,37.599625,127.038799,1788,2400
성북구,종암동,일신,어린이공원,서울특별시 성북구 종암동 134-8,37.599625,127.038799,950,1183
성북구,종암동,옛시장,어린이공원,서울특별시 성북구 종암동 135-4,37.602273,127.033882,958,1183
성북구,하월곡동,아름드리,근린공원,서울특별시 성북구 하월곡동 225-2,37.610105,127.0359869,3782,9000000
성북구,하월곡동,잔월,소공원,서울특별시 성북구 하월곡동 230-1,37.604178,127.041001,481,766
성북구,하월곡동,모랫말,근린공원,서울특별시 성북구 하월곡동 90-206,37.604825,127.032787,1740,2400
성북구,하월곡동,동산,어린이공원,서울특별시 성북구 하월곡동 96-165,37.606265,127.034528,417,766
성북구,하월곡동,오동,근린공원,서울특별시 성북구 하월곡동 산2-1,37.61087062,127.0406998,233989,9000000
성북구,하월곡동,밤골,어린이공원,서울특별시 성북구 하월곡동 산2-140,37.607541,127.039921,600,766
송파구,가락동,건너말,근린공원,서울특별시 송파구 가락동 110,37.491603,127.123473,11327,9000000
송파구,가락동,팔각정,어린이공원,서울특별시 송파구 가락동 118,37.492637,127.124131,1497,2400
송파구,가락동,무궁화,어린이공원,서울특별시 송파구 가락동 134,37.493062,127.127074,1500,2400
송파구,가락동,훙이,어린이공원,서울특별시 송파구 가락동 14,37.501139,127.1247542,1500,2400
송파구,가락동,새말,어린이공원,서울특별시 송파구 가락동 145-10,37.494731,127.125727,1498,2400
송파구,가락동,안산골,어린이공원,서울특별시 송파구 가락동 152-3,37.497609,127.126718,1500,2400
송파구,가락동,대건,어린이공원,서울특별시 송파구 가락동 165-4,37.497024,127.132107,1500,2400
송파구,가락동,샛팽이,어린이공원,서울특별시 송파구 가락동 170-6,37.496755,127.1339104,1500,2400
송파구,가락동,투구봉,어린이공원,서울특별시 송파구 가락동 185,37.494001,127.135365,1502,2400
송파구,가락동,개롱,근린공원,서울특별시 송파구 가락동 195,37.493407,127.130026,21544,9000000
송파구,가락동,능골,어린이공원,서울특별시 송파구 가락동 198,37.493129,127.133207,1484,2400
송파구,가락동,웃말,근린공원,서울특별시 송파구 가락동 21,37.50167671,127.123153,11098,9000000
송파구,가락동,방죽,어린이공원,서울특별시 송파구 가락동 28,37.500653,127.122796,1492,2400
송파구,가락동,가락,근린공원,서울특별시 송파구 가락동 37,37.498469,127.125124,27648,9000000
송파구,가락동,가락1(시영아파트),근린공원,서울특별시 송파구 가락동 479,37.49761457,127.1025318,19159,9000000
송파구,가락동,가락1(시영아파트),어린이공원,서울특별시 송파구 가락동 479,37.49761457,127.1025318,1617,2400
송파구,가락동,샛별,어린이공원,서울특별시 송파구 가락동 51,37.497957,127.121754,1500,2400
송파구,가락동,봉우리,어린이공원,서울특별시 송파구 가락동 85,37.496495,127.119238,1495,2400
송파구,가락동,비석거리,어린이공원,서울특별시 송파구 가락동 96-15,37.494525,127.117497,1624,2400
송파구,거여동,거여,근린공원,서울특별시 송파구 거여동 11,37.497007,127.140981,16185,9000000
송파구,거여동,잔버들,어린이공원,서울특별시 송파구 거여동 135-46,37.497372,127.144299,303,766
